"CodeNum","ProcCode","Descript","AbbrDesc","ProcTime","ProcCat","TreatArea","NoBillIns","IsProsth","DefaultNote","IsHygiene","GTypeNum","AlternateCode1","MedicalCode","IsTaxed","PaintType","GraphicColor","LaymanTerm","IsCanadianLab","PreExisting","BaseUnits","SubstitutionCode","SubstOnlyIf","DateTStamp","IsMultiVisit","DrugNDC","RevenueCodeDefault","ProvNumDefault","CanadaTimeUnits","IsRadiology","DefaultClaimNote","DefaultTPNote","BypassGlobalLock","TaxCode"
814,"tmp814","Non-functional tooth DESCRIPTION NOT INCLUDED IN TEST CONVERSION","NonfuncTh","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
392,"tmp392","Rem benign odont-dia DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmOdCyD>","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
393,"tmp393","Rem benign nonodont- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmNodCD<=","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
394,"tmp394","Rem benign nonodont- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmNodCD>","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
813,"tmp813","Fractured th, needs  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FracThNRs","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
395,"tmp395","Rem lat exostosis-ma DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmExsSite","/XXXXX/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
396,"tmp396","Removal of torus pal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmTorPal","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
397,"tmp397","Removal of torus man DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmTorMan","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
398,"tmp398","Reduction of osseous DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RedOssTub","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
399,"tmp399","Rad resectn-maxilla  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RdRsMnBng","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
400,"tmp400","Incis/drain abscess- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Inc/DrAIn","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
401,"tmp401","Incis/drain abscess- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Inc/DrAEx","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
402,"tmp402","Remove foreign body  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmFrBSbQT","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
403,"tmp403","Remove foreign body  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmFrBdBon","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
404,"tmp404","Partial ostect/seque DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SqstrOstm","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
405,"tmp405","Maxill sinusotomy-re DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MxlSnstRm","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
406,"tmp406","Maxilla-open red (te DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MxlOpRdIm","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
407,"tmp407","Maxilla-closed red(t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MxlClRdIm","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
408,"tmp408","Mandible-open red (t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ManOpRdIm","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
409,"tmp409","Mandible-closed red  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ManClRdIm","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
410,"tmp410","Malar/zygomat arch-o DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MlZyArOpR","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
411,"tmp411","Malar/zygo arch-clos DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MlZyArClR","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
412,"tmp412","Alveolus-closed redu DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvStabOp","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
413,"tmp413","Alveolus-open reduct DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvOpnRed","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
414,"tmp414","Facial bone-complica DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FacBnCmRd","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
415,"tmp415","Maxilla-open reducti DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MxlOpRd","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
416,"tmp416","Maxilla-closed reduc DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MxlClRd","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
417,"tmp417","Mandible-open reduct DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ManOpRd","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
418,"tmp418","Mandible-closed redu DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ManClRd","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
419,"tmp419","Malar/zygomatic arch DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MalZYArOR","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
420,"tmp420","Malar/zygomatic arch DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MalZyArCR","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
421,"tmp421","Alveolus-stabilize t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvStbThO","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
422,"tmp422","Alveolus-stabilize t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvStabTh","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
423,"tmp423","Facial bones-complic DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FacBnCmpR","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
424,"tmp424","Open reduction of di DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OpRdDsloc","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
425,"tmp425","Closed reduction of  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClRdDsloc","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
426,"tmp426","Manipulation under a DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ManipAnes","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
427,"tmp427","Condylectomy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cndylctmy","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
428,"tmp428","Surgical discect:w/  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SurgDisc","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
429,"tmp429","Disc repair DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DiscRepr","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
430,"tmp430","Synovectomy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Synvctomy","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
431,"tmp431","Myotomy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Myotomy","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
432,"tmp432","Joint reconstruction DESCRIPTION NOT INCLUDED IN TEST CONVERSION","JointRecn","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
433,"tmp433","Arthrotomy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Arthrtomy","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
434,"tmp434","Arthroplasty DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Arthrplst","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
435,"tmp435","Arthrocentesis DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Arthrcnts","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
436,"tmp436","Non-arthroscopic lys DESCRIPTION NOT INCLUDED IN TEST CONVERSION","NonArthro","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
437,"tmp437","Arthroscopy-diag, w/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ArthrscpD","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
438,"tmp438","Arthroscopy-lavage/l DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ArthrAdhs","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
439,"tmp439","Arthroscopy-disc rps DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ArthrDsRS","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
440,"tmp440","Arthroscopy: synovec DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ArthrSynv","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
441,"tmp441","Arthroscopy: discect DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ArthrDsct","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
442,"tmp442","Arthroscopy: debride DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ArthrDbrd","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
443,"tmp443","Occlusal orthotic de DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OclOrthDv","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
444,"tmp444","Unspecified TMD ther DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspcTMDT","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
445,"tmp445","Suture of small woun DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SutSmWds","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
446,"tmp446","Complicated suture-u DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CompSut","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
447,"tmp447","Complicated suture-o DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CompSut>5","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
448,"tmp448","Skin grafts, by repo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SkinGraft","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
449,"tmp449","Osteoplasty-orthogna DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OstpOrtDf","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
450,"tmp450","Osteotomy-mand rami DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OsteRamCl","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
451,"tmp451","Osteotomy-mand rami  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OstRmOpGr","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
452,"tmp452","Osteotomy-segmented/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OstSgSbps","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
453,"tmp453","Osteotomy-body of ma DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OstBdMand","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
454,"tmp454","LeFort I (maxilla-to DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LeFrtIMxT","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
455,"tmp455","LeFort I (maxilla-se DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LeFrtIMxS","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
456,"tmp456","LeFort II/III-no bon DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LeFrt2&3","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
457,"tmp457","LeFort II/III-with b DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LeFrt2&3B","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
458,"tmp458","Graft of mandible/ma DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OsCrtGrMn","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
819,"tmp819","Space maint-fixed-bi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SpMFxBiUp","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
459,"tmp459","Rep maxillofacial sf DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RpMxfcSHT","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
460,"tmp460","Frenulectomy-separat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FrnlctmSP","/XX/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
461,"tmp461","Excision, hyperplast DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExcHypTsA","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
462,"tmp462","Excision-pericoronal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExcPrcGnA","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
463,"tmp463","Surg reduc, fibrous  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SrgRedFib","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
464,"tmp464","Sialolithotomy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Sialoltho","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
465,"tmp465","Excision of salivary DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExcSalGld","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
466,"tmp466","Sialodochoplasty DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Sialodoch","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
467,"tmp467","Closure of salivary  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClsrSalvF","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
468,"tmp468","Emergency tracheotom DESCRIPTION NOT INCLUDED IN TEST CONVERSION","EmerTrach","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
469,"tmp469","Coronoidectomy DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cornoidct","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
470,"tmp470","Implant-Facial Bones DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImplantFB","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
471,"tmp471","Implant-Other Than F DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImplantOth","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
472,"tmp472","Synthetic graft-mand DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SnGrMndFc","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
473,"tmp473","Implant-mandib/augme DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImplntAug","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
820,"tmp820","Space maint-fixed-bi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SpMFxBiLw","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
474,"tmp474","Appliance removal-in DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ApplRem","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
475,"tmp475","Unspecified oral sur DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspcOrSr","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
476,"tmp476","Limited ortho trt, p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LimitPrim","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
477,"tmp477","Limited ortho trt, t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LimitTran","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
478,"tmp478","Limited ortho treat, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LimitAdol","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
479,"tmp479","Limited ortho treat, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LimitAdlt","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
480,"tmp480","Intercep orth trt, p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntcPrim","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
481,"tmp481","Intercep orth trt, t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntcTrans","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
482,"tmp482","Comprehensive orth,t DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CompTrans","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
483,"tmp483","Comprehensive ortho, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CompAdol","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
484,"tmp484","Comprehensive ortho, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CompAdult","/XXXX/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
485,"tmp485","Removable appliance  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmAppTh","/XX/",83,6,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
486,"tmp486","Fixed appliance ther DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FxAppTh","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
487,"tmp487","Pre-orthodontic trea DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PreOrthEx","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
488,"tmp488","Periodic ortho visit DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OrthVisit","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
489,"tmp489","Orthodontic retentio DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OrthRetn","/X/",83,6,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
822,"tmp822","Space maint-remov-bi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SpMRmBiUw","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
490,"tmp490","Ortho treatment (bil DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OrthTrtBl","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
491,"tmp491","Repair of orthodonti DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RepairApp","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
492,"tmp492","Retainer replacemnt- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReplcRetn","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
493,"tmp493","Unspec ortho procedu DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspcOrth","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
